Order ID,Дата создания,User ID,ID продукта,Оплачен,Дата платежа,Сумма платежа,Сумма заказа,Сумма скидки
order13425,9/4/2019,id17540,product4,нет,неоплачен,4300,4300,0
order13426,9/4/2019,id17539,product1,нет,неоплачен,4300,4300,0
order13431,9/4/2019,id17538,product9,нет,неоплачен,3680,4600,920
order13438,9/5/2019,id17537,product2,нет,неоплачен,4050,4050,0
order13442,9/5/2019,id5524,product4,нет,неоплачен,4300,4300,0
order13454,9/5/2019,id2104,product9,нет,неоплачен,4600,4600,0
order13455,9/5/2019,id1098,product9,нет,неоплачен,4600,4600,0
order13459,9/6/2019,id2774,product7,нет,неоплачен,3160,3950,790
order13463,9/6/2019,id17532,product6,нет,неоплачен,4200,4200,0
order13464,9/6/2019,id17531,product8,нет,неоплачен,4500,4500,0
order13465,9/6/2019,id7164,product8,нет,неоплачен,4500,4500,0
order13467,9/7/2019,id17529,product4,нет,неоплачен,4300,4300,0
order13468,9/7/2019,id17528,product8,нет,неоплачен,4500,4500,0
order13469,9/7/2019,id5176,product11,нет,неоплачен,4000,4000,0
order13474,9/7/2019,id17526,product4,нет,неоплачен,4300,4300,0
order13475,9/7/2019,id17525,product9,нет,неоплачен,4600,4600,0
order13479,9/7/2019,id4340,product2,нет,неоплачен,4050,4050,0
order13481,9/7/2019,id2305,product4,нет,неоплачен,4300,4300,0
order13484,9/7/2019,id4340,product8,нет,неоплачен,4500,4500,0
order13488,9/7/2019,id17521,product11,нет,неоплачен,4000,4000,0
order13506,9/8/2019,id1925,product9,нет,неоплачен,4600,4600,0
order13507,9/8/2019,id234,product9,нет,неоплачен,4600,4600,0
order13512,9/9/2019,id17518,product11,нет,неоплачен,4000,4000,0
order13515,9/9/2019,id10780,product10,нет,неоплачен,4200,4200,0
order13520,9/9/2019,id17515,product6,нет,неоплачен,4200,4200,0
order13526,9/9/2019,id532,product4,нет,неоплачен,4300,4300,0
order13528,9/10/2019,id17512,product6,нет,неоплачен,4200,4200,0
order13529,9/10/2019,id17511,product4,нет,неоплачен,4300,4300,0
order13532,9/10/2019,id17510,product1,нет,неоплачен,4300,4300,0
order13533,9/10/2019,id17509,product1,нет,неоплачен,4300,4300,0
order13534,9/10/2019,id2104,product1,нет,неоплачен,4300,4300,0
order13537,9/10/2019,id4421,product9,нет,неоплачен,4600,4600,0
order13540,9/11/2019,id2749,product8,нет,неоплачен,4500,4500,0
order13542,9/11/2019,id2749,product8,нет,неоплачен,3600,4500,900
order13547,9/11/2019,id17503,product4,нет,неоплачен,3440,4300,860
order13548,9/11/2019,id17503,product4,нет,неоплачен,3440,4300,860
order13554,9/11/2019,id17502,product4,нет,неоплачен,3440,4300,860
order13557,9/12/2019,id17500,product9,нет,неоплачен,3680,4600,920
order13558,9/12/2019,id17500,product4,нет,неоплачен,3440,4300,860
order13559,9/12/2019,id6274,product9,нет,неоплачен,4600,4600,0
order13560,9/12/2019,id6274,product4,нет,неоплачен,4300,4300,0
order13562,9/12/2019,id3572,product4,нет,неоплачен,4300,4300,0
order13564,9/12/2019,id17496,product4,нет,неоплачен,4300,4300,0
order13566,9/13/2019,id3483,product4,нет,неоплачен,4300,4300,0
order13569,9/13/2019,id17494,product9,нет,неоплачен,4600,4600,0
order13575,9/13/2019,id3240,product9,нет,неоплачен,4600,4600,0
order13576,9/13/2019,id3240,product9,нет,неоплачен,4600,4600,0
order13580,9/13/2019,id17491,product8,нет,неоплачен,4500,4500,0
order13584,9/13/2019,id12719,product7,нет,неоплачен,3950,3950,0
order13585,9/13/2019,id17489,product9,нет,неоплачен,4600,4600,0
order13586,9/13/2019,id17488,product8,нет,неоплачен,4500,4500,0
order13589,9/13/2019,id17487,product9,нет,неоплачен,4600,4600,0
order13592,9/13/2019,id17486,product7,нет,неоплачен,3950,3950,0
order13594,9/13/2019,id1120,product4,нет,неоплачен,3010,4300,1290
order13599,9/13/2019,id4851,product3,нет,неоплачен,4200,4200,0
order13602,9/13/2019,id14501,product9,нет,неоплачен,4600,4600,0
order13603,9/14/2019,id17482,product9,нет,неоплачен,4600,4600,0
order13604,9/14/2019,id17481,product2,нет,неоплачен,4050,4050,0
order13607,9/14/2019,id17480,product9,нет,неоплачен,4600,4600,0
order13608,9/14/2019,id17479,product9,нет,неоплачен,4600,4600,0
order13609,9/14/2019,id13890,product9,нет,неоплачен,4600,4600,0
order13615,9/14/2019,id12284,product3,нет,неоплачен,3360,4200,840
order13617,9/14/2019,id744,product8,нет,неоплачен,4500,4500,0
order13618,9/14/2019,id11980,product8,нет,неоплачен,4500,4500,0
order13626,9/15/2019,id1692,product9,нет,неоплачен,3680,4600,920
order13631,9/15/2019,id17473,product9,нет,неоплачен,4600,4600,0
order13634,9/15/2019,id17472,product7,нет,неоплачен,3950,3950,0
order13637,9/15/2019,id2914,product9,нет,неоплачен,3680,4600,920
order13638,9/15/2019,id17470,product7,нет,неоплачен,3950,3950,0
order13639,9/15/2019,id1120,product7,нет,неоплачен,2765,3950,1185
order13640,9/15/2019,id1120,product9,нет,неоплачен,3220,4600,1380
order13645,9/16/2019,id17466,product8,нет,неоплачен,4500,4500,0
order13646,9/16/2019,id17466,product9,нет,неоплачен,4600,4600,0
order13647,9/16/2019,id17465,product9,нет,неоплачен,4600,4600,0
order13654,9/16/2019,id759,product4,нет,неоплачен,"221,9354839",4300,"4078,064516"
order13656,9/16/2019,id759,product8,нет,неоплачен,"232,2580645",4500,"4267,741935"
order13659,9/16/2019,id17462,product8,нет,неоплачен,4500,4500,0
order13664,9/17/2019,id17461,product8,нет,неоплачен,4500,4500,0
order13665,9/17/2019,id8138,product7,нет,неоплачен,3950,3950,0
order13667,9/17/2019,id17459,product8,нет,неоплачен,4500,4500,0
order13669,9/17/2019,id1453,product9,нет,неоплачен,4600,4600,0
order13671,9/17/2019,id17457,product11,нет,неоплачен,4000,4000,0
order13675,9/17/2019,id17456,product8,нет,неоплачен,3600,4500,900
order13676,9/18/2019,id3477,product8,нет,неоплачен,4500,4500,0
order13677,9/18/2019,id17453,product8,нет,неоплачен,4500,4500,0
order13679,9/18/2019,id17453,product9,нет,неоплачен,4600,4600,0
order13680,9/18/2019,id11078,product8,нет,неоплачен,4500,4500,0
order13685,9/18/2019,id17451,product9,нет,неоплачен,4600,4600,0
order13688,9/18/2019,id17449,product1,нет,неоплачен,4300,4300,0
order13689,9/18/2019,id17449,product2,нет,неоплачен,4050,4050,0
order13691,9/19/2019,id17448,product9,нет,неоплачен,4600,4600,0
order13695,9/19/2019,id4506,product8,нет,неоплачен,4500,4500,0
order13697,9/19/2019,id448,product9,нет,неоплачен,4600,4600,0
order13703,9/19/2019,id2000,product9,нет,неоплачен,4600,4600,0
order13711,9/19/2019,id744,product9,нет,неоплачен,4600,4600,0
order13712,9/19/2019,id744,product8,нет,неоплачен,4500,4500,0
order13713,9/19/2019,id1969,product11,нет,неоплачен,4000,4000,0
order13718,9/19/2019,id17440,product11,нет,неоплачен,4000,4000,0
order13722,9/20/2019,id17438,product5,нет,неоплачен,3900,3900,0
order13723,9/20/2019,id17438,product3,нет,неоплачен,4200,4200,0
order13729,9/20/2019,id776,product4,нет,неоплачен,4300,4300,0
order13731,9/20/2019,id17436,product8,нет,неоплачен,4500,4500,0
order13733,9/20/2019,id16940,product4,нет,неоплачен,4300,4300,0
order13734,9/20/2019,id2959,product5,нет,неоплачен,3900,3900,0
order13740,9/20/2019,id17433,product11,нет,неоплачен,4000,4000,0
order13741,9/20/2019,id1985,product9,нет,неоплачен,4600,4600,0
order13745,9/21/2019,id4678,product9,нет,неоплачен,4600,4600,0
order13747,9/21/2019,id17430,product6,нет,неоплачен,4200,4200,0
order13748,9/21/2019,id9250,product8,нет,неоплачен,4500,4500,0
order13750,9/21/2019,id3771,product9,нет,неоплачен,"613,3333333",4600,"3986,666667"
order13753,9/21/2019,id17426,product9,нет,неоплачен,4600,4600,0
order13755,9/21/2019,id17426,product4,нет,неоплачен,4300,4300,0
order13760,9/21/2019,id897,product3,нет,неоплачен,4200,4200,0
order13762,9/21/2019,id17424,product9,нет,неоплачен,4600,4600,0
order13763,9/21/2019,id17423,product9,нет,неоплачен,4600,4600,0
order13764,9/21/2019,id17422,product11,нет,неоплачен,4000,4000,0
order13767,9/22/2019,id17421,product11,нет,неоплачен,4000,4000,0
order13774,9/22/2019,id1265,product8,нет,неоплачен,4500,4500,0
order13781,9/22/2019,id1325,product7,нет,неоплачен,3950,3950,0
order13785,9/23/2019,id1884,product7,нет,неоплачен,3160,3950,790
order13787,9/23/2019,id17417,product7,нет,неоплачен,3160,3950,790
order13791,9/23/2019,id17416,product9,нет,неоплачен,4600,4600,0
order13795,9/23/2019,id12447,product9,нет,неоплачен,4600,4600,0
order13798,9/23/2019,id2602,product11,нет,неоплачен,3200,4000,800
order13799,9/23/2019,id10177,product7,нет,неоплачен,3950,3950,0
order13800,9/23/2019,id17412,product7,нет,неоплачен,3160,3950,790
order13801,9/23/2019,id11228,product3,нет,неоплачен,4200,4200,0
order13812,9/23/2019,id17410,product11,нет,неоплачен,3200,4000,800
order13813,9/23/2019,id17409,product8,нет,неоплачен,3600,4500,900
order13816,9/23/2019,id17408,product8,нет,неоплачен,4500,4500,0
order13820,9/23/2019,id17407,product10,нет,неоплачен,4200,4200,0
order13823,9/24/2019,id1796,product7,нет,неоплачен,3950,3950,0
order13827,9/24/2019,id17405,product8,нет,неоплачен,4500,4500,0
order13829,9/24/2019,id17404,product11,нет,неоплачен,4000,4000,0
order13834,9/24/2019,id17403,product9,нет,неоплачен,4600,4600,0
order13841,9/24/2019,id17402,product4,нет,неоплачен,4300,4300,0
order13849,9/24/2019,id17401,product11,нет,неоплачен,4000,4000,0
order13855,9/24/2019,id17400,product7,нет,неоплачен,3160,3950,790
order13856,9/25/2019,id3196,product8,нет,неоплачен,4500,4500,0
order13857,9/25/2019,id17398,product7,нет,неоплачен,3950,3950,0
order13859,9/25/2019,id17397,product4,нет,неоплачен,4300,4300,0
order13860,9/25/2019,id17396,product5,нет,неоплачен,3900,3900,0
order13861,9/25/2019,id16506,product9,нет,неоплачен,4600,4600,0
order13873,9/25/2019,id9286,product9,нет,неоплачен,4600,4600,0
order13875,9/25/2019,id3862,product4,нет,неоплачен,4300,4300,0
order13877,9/25/2019,id3862,product9,нет,неоплачен,4600,4600,0
order13878,9/25/2019,id3862,product11,нет,неоплачен,4000,4000,0
order13881,9/25/2019,id6353,product8,нет,неоплачен,3600,4500,900
order13883,9/25/2019,id17389,product7,нет,неоплачен,3950,3950,0
order13884,9/25/2019,id17388,product8,нет,неоплачен,3600,4500,900
order13885,9/25/2019,id5669,product8,нет,неоплачен,3600,4500,900
order13890,9/25/2019,id3187,product7,нет,неоплачен,3950,3950,0
order13891,9/25/2019,id3187,product10,нет,неоплачен,4200,4200,0
order13893,9/25/2019,id17384,product11,нет,неоплачен,4000,4000,0
order13894,9/26/2019,id17383,product11,нет,неоплачен,4000,4000,0
order13895,9/26/2019,id17382,product3,нет,неоплачен,4200,4200,0
order13896,9/26/2019,id17381,product11,нет,неоплачен,4000,4000,0
order13898,9/26/2019,id17380,product9,нет,неоплачен,4600,4600,0
order13900,9/26/2019,id17379,product9,нет,неоплачен,3680,4600,920
order13901,9/26/2019,id10448,product6,нет,неоплачен,4200,4200,0
order13905,9/27/2019,id4198,product6,нет,неоплачен,4200,4200,0
order13911,9/27/2019,id10448,product11,нет,неоплачен,4000,4000,0
order13913,9/27/2019,id10448,product7,нет,неоплачен,3950,3950,0
order13915,9/27/2019,id3168,product6,нет,неоплачен,4200,4200,0
order13920,9/27/2019,id1417,product9,нет,неоплачен,4600,4600,0
order13928,9/27/2019,id5405,product4,нет,неоплачен,4300,4300,0
order13929,9/27/2019,id5405,product7,нет,неоплачен,3950,3950,0
order13930,9/27/2019,id5405,product11,нет,неоплачен,4000,4000,0
order13931,9/27/2019,id17368,product11,нет,неоплачен,4000,4000,0
order13932,9/27/2019,id5405,product11,нет,неоплачен,4000,4000,0
order13934,9/27/2019,id17366,product11,нет,неоплачен,4000,4000,0
order13941,9/28/2019,id14501,product10,нет,неоплачен,4200,4200,0
order13944,9/28/2019,id1865,product7,нет,неоплачен,3160,3950,790
order13946,9/28/2019,id2601,product7,нет,неоплачен,3950,3950,0
order13947,9/28/2019,id207,product5,нет,неоплачен,3900,3900,0
order13949,9/28/2019,id17361,product7,нет,неоплачен,3950,3950,0
order13952,9/28/2019,id17360,product9,нет,неоплачен,4600,4600,0
order13955,9/28/2019,id17359,product11,нет,неоплачен,4000,4000,0
order13956,9/28/2019,id17358,product7,нет,неоплачен,3160,3950,790
order13958,9/29/2019,id5562,product9,нет,неоплачен,4600,4600,0
order13959,9/29/2019,id17356,product7,нет,неоплачен,3950,3950,0
order13964,9/29/2019,id2421,product8,нет,неоплачен,4500,4500,0
order13966,9/29/2019,id3295,product7,нет,неоплачен,3950,3950,0
order13968,9/29/2019,id17353,product11,нет,неоплачен,4000,4000,0
order13970,9/29/2019,id17352,product7,нет,неоплачен,3950,3950,0
order13972,9/29/2019,id9115,product7,нет,неоплачен,3160,3950,790
order13975,9/29/2019,id679,product10,нет,неоплачен,"2964,705882",4200,"1235,294118"
order13980,9/29/2019,id17349,product10,нет,неоплачен,4200,4200,0
order13983,9/29/2019,id17348,product4,нет,неоплачен,4300,4300,0
order13987,9/29/2019,id17347,product11,нет,неоплачен,4000,4000,0
order13989,9/29/2019,id17339,product11,нет,неоплачен,4000,4000,0
order13990,9/29/2019,id17345,product5,нет,неоплачен,3900,3900,0
